id,original_index,artist,album,title,recording_condition,midi_filepath,mp3_filepath,youtube_url,duration_sec,performance_start_sec,performance_end_sec,song_split,album_split_0,album_split_1,album_split_2,acoust_id,mb_album_id,mb_artist_id,mb_track_id,mb_recording_id,agreement,discogs_idx
941,1745,Abdullah Ibrahim,The Song Is My Story,Kalahari Pleiades,studio,data/midi/studio/Abdullah Ibrahim/The Song Is My Story/Kalahari Pleiades.midi,data/audio/studio/Abdullah Ibrahim/The Song Is My Story/Kalahari Pleiades.mp3,https://www.youtube.com/watch?v=U-eFEFTivlo,369.288,0,369,train,train,val,val,00d2adf4-d5ca-4a9f-9b32-5ce122504249,8dd2d9b6-5354-468c-8b0b-dbd0ff5a1090,fd64e185-9973-44d5-ad09-5d5562804292,72122a72-4749-4320-901e-4ce1efc2c9e5,73b814b5-18ec-433b-aa30-50412c9bf93d,0.9189409368635438,109
942,1746,Oscar Peterson,Tracks (Remastered),A Little Jazz Exercise - Remastered,studio,data/midi/studio/Oscar Peterson/Tracks (Remastered)/A Little Jazz Exercise - Remastered.midi,data/audio/studio/Oscar Peterson/Tracks (Remastered)/A Little Jazz Exercise - Remastered.mp3,https://www.youtube.com/watch?v=UjNha6jgOOk,162.312,0,162,train,train,train,train,e6724bfa-13f4-4e11-9150-8ed0c2cba42f,11115b3a-d426-4244-ad19-2efccd987cf9,ed801bdd-f057-41c0-94fb-76cb5676cd59,59f9f347-756e-4dc9-971a-022dc3ef1feb,cb86676f-c871-474b-9726-1c051784610c,0.9032901296111664,21
943,1747,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,My Favorite Things,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/My Favorite Things.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/My Favorite Things.mp3,https://www.youtube.com/watch?v=rXviv0wUSZI,176.856,0,176,train,train,train,train,d8dedd7e-0a10-4778-9b2d-b7f17f3502d4,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,eb23a545-dca8-4e77-bcc8-c7ed5d5e5271,ac2c74af-fd8f-4800-b040-7b3282372bb6,0.9389699315272402,89
944,1748,Oscar Peterson,1951,The Man I Love,studio,data/midi/studio/Oscar Peterson/1951/The Man I Love.midi,data/audio/studio/Oscar Peterson/1951/The Man I Love.mp3,https://www.youtube.com/watch?v=FLeE_kyHciM,155.736,0,155,val,train,train,test,94d19976-51f6-4bff-9220-5427ba182965,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,aff30f96-e1b7-3ec2-81d7-3b3692d1f26d,ab34d168-85a3-4510-b0fe-1bbcedfee353,0.8927119174225838,190
945,1749,Jessica Williams,All Alone,As Time Goes By,studio,data/midi/studio/Jessica Williams/All Alone/As Time Goes By.midi,data/audio/studio/Jessica Williams/All Alone/As Time Goes By.mp3,https://www.youtube.com/watch?v=GKZw0wehI9I,293.952,0,294,val,train,train,train,,,,,,0.9321909424724604,82
946,1750,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 4",They Can't Take That Away From Me,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/They Can't Take That Away From Me.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/They Can't Take That Away From Me.mp3",https://www.youtube.com/watch?v=qBSXXAINZ9U,285.624,0,285,test,train,train,train,e93f8d98-dc0e-4a3e-8151-ba9b0de4f69c,d5fa77dd-666e-43b0-ac4c-c47b024fa47a,e073f6af-d696-4340-b847-e81fabc4d55b,e80ef5b7-e8a7-3c0f-b6b2-aa10b2564097,4b02be60-1c8f-4329-aae3-ec03d009fc89,0.9152729277706304,241
947,1753,Tete Montoliu,Yellow Dolphin Street,Yellow Dolphin Street,studio,data/midi/studio/Tete Montoliu/Yellow Dolphin Street/Yellow Dolphin Street.midi,data/audio/studio/Tete Montoliu/Yellow Dolphin Street/Yellow Dolphin Street.mp3,https://www.youtube.com/watch?v=iN73bhyuxns,350.304,0,350,train,train,train,train,a870c97b-1378-4791-b23a-aa0f37b18d89,fdc99fea-265b-4169-b869-0b4947983d82,769d402e-20c3-40ec-8369-86fe8120bce8,2bfab22b-5e72-40f1-a712-ec4a2e2b8dc2,e6a96ac3-db4b-4e1c-a081-9d7fccc35ccb,0.9538971807628523,43
948,1754,Alan Broadbent,To the Evening Star,Bud Meets Carl,studio,data/midi/studio/Alan Broadbent/To the Evening Star/Bud Meets Carl.midi,data/audio/studio/Alan Broadbent/To the Evening Star/Bud Meets Carl.mp3,https://www.youtube.com/watch?v=zHSKbgaroIE,160.584,0,160,train,train,val,train,,,,,,0.9595041322314052,19
949,1761,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 2",There Will Never Be Another You,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/There Will Never Be Another You.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/There Will Never Be Another You.mp3",https://www.youtube.com/watch?v=nOWs1g4vIR8,328.416,0,328,val,train,train,train,3db7d9fb-d510-4764-b514-37c0e027f75d,f667da54-eba6-4d21-84ed-d7a703c51eee,e073f6af-d696-4340-b847-e81fabc4d55b,486720ef-0350-3e81-bd85-a2e7ad03454d,1776906f-6b60-43b2-9186-dfa35594764b,0.9264481059962628,218
950,1762,Alan Pasqua,Soliloquy,In a Sentimental Mood,studio,data/midi/studio/Alan Pasqua/Soliloquy/In a Sentimental Mood.midi,data/audio/studio/Alan Pasqua/Soliloquy/In a Sentimental Mood.mp3,https://www.youtube.com/watch?v=bUITBNvKtFI,334.728,0,334,train,train,val,train,,,,,,0.8414183162932347,133
951,1763,Horace Parlan,Musically Yours,Lullaby of the leaves,studio,data/midi/studio/Horace Parlan/Musically Yours/Lullaby of the leaves.midi,data/audio/studio/Horace Parlan/Musically Yours/Lullaby of the leaves.mp3,https://www.youtube.com/watch?v=LRDClKcW9Jg,326.592,0,326,train,val,train,val,,,,,,0.9420668058455114,229
952,1766,Roland Hanna,Solo Piano,Blue Lou,studio,data/midi/studio/Roland Hanna/Solo Piano/Blue Lou.midi,data/audio/studio/Roland Hanna/Solo Piano/Blue Lou.mp3,https://www.youtube.com/watch?v=v3Vtq_UlSqc,189.912,0,186,train,train,train,train,,,,,,0.8493919550982225,191
953,1769,Dick Hyman,Dick Hyman Plays Duke Ellington,Day Dream,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Day Dream.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Day Dream.mp3,https://www.youtube.com/watch?v=MRwMptRJeR0,340.56,0,340,train,train,train,train,01bbeba5-bc65-45c7-9237-47e8cd502f34,73223907-8faf-4ad2-b7a7-a80932b9b57d,dab1ad75-3ea3-4071-91c4-7a66475599d4,e857b481-6e4f-3d19-9ed5-d1594bb54aab,89e4f475-af76-42b3-8bfe-46b42ac1f8fd,0.9205204577519988,112
954,1770,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 7",Taboo,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Taboo.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Taboo.mp3",https://www.youtube.com/watch?v=5qTUWfss_qk,169.704,0,169,val,train,val,train,f353dba9-8e39-451b-9bbf-bd66f18bf37f,0bf8a7ae-c35a-4e44-9dcb-d758eef9cd4f,e073f6af-d696-4340-b847-e81fabc4d55b,c501d2a2-9ae4-3f2f-ac82-e85d23b6c4f3,85085351-9a92-4e58-8c67-d98bde631818,0.9287925696594428,56
955,1771,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,"Oh, What A Beautiful Morning",studio,"data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Oh, What A Beautiful Morning.midi","data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Oh, What A Beautiful Morning.mp3",https://www.youtube.com/watch?v=0hlPcavUMt4,267.336,0,267,train,train,train,train,6978d001-95f1-45a0-9311-f5e44e25c785,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,f8d50e14-27c3-43f3-aaae-0f77a6088d96,0df43597-4639-4351-9049-13683bc92572,0.950827897641746,89
956,1773,Oscar Peterson,1951,Pennies From Heaven,studio,data/midi/studio/Oscar Peterson/1951/Pennies From Heaven.midi,data/audio/studio/Oscar Peterson/1951/Pennies From Heaven.mp3,https://www.youtube.com/watch?v=kYtWeZXNgKY,153.432,0,153,train,train,train,val,414b44d6-27cb-4f44-a1be-8577b7910882,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,7cab9b9b-b33e-356d-8e2f-248f9a0284db,4361cd96-2365-4957-a712-47b993f36502,0.8583563389254619,190
957,1774,Bill Cunliffe,"Cunliffe, Bill -  Satisfaction",That Warm Feeling,studio,"data/midi/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/That Warm Feeling.midi","data/audio/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/That Warm Feeling.mp3",https://www.youtube.com/watch?v=Kfbg1A5zf5A,334.2,0,334,train,train,train,test,782f770e-4328-4592-bc3f-31caea4d019a,7bf51e28-7d87-478a-8c2f-d2f1fd4d5398,192496f2-4ed5-4a52-9a94-5d2021ad9f22,4fd82623-301d-345b-a720-02a6492b04cc,e2934ff8-21e2-4d86-93c5-df0827726a88,0.9375506893755068,138
958,1776,Barry Harris,Solo,Hallucinations,studio,data/midi/studio/Barry Harris/Solo/Hallucinations.midi,data/audio/studio/Barry Harris/Solo/Hallucinations.mp3,https://www.youtube.com/watch?v=jZAd5GOpdI4,207.456,0,207,train,test,train,val,,,,,,0.8944820909970959,85
959,1778,Hank Jones,SOLO 1976 A Tribute to Duke Ellington,If I Had You,studio,data/midi/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/If I Had You.midi,data/audio/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/If I Had You.mp3,https://www.youtube.com/watch?v=eOUd9Ki3d-k,174.984,0,175,train,val,train,test,aa83c6af-10ed-4cc3-bdd9-3a5a5fd5941a,55b7f2e2-d0b8-41a0-a66f-9e1b2540a951,80d610fe-7771-4226-aa9b-950944791698,f5426796-743a-3dfd-b292-ae9f827d1bc8,4defe35f-2ff6-4ea5-958c-7911f743911f,0.902557014512785,174
960,1779,Duke Jordan,"Solo Master Pieces, Vol. 2",Dance in Plaid,studio,"data/midi/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Dance in Plaid.midi","data/audio/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Dance in Plaid.mp3",https://www.youtube.com/watch?v=0Td_iCrOTYU,161.568,0,161,train,train,test,train,,,,,,0.9636711281070746,176
961,1783,Hank Jones,Handful Of Keys,I've Got A Feeling I'm Falling - Instrumental,studio,data/midi/studio/Hank Jones/Handful Of Keys/I've Got A Feeling I'm Falling - Instrumental.midi,data/audio/studio/Hank Jones/Handful Of Keys/I've Got A Feeling I'm Falling - Instrumental.mp3,https://www.youtube.com/watch?v=L8BMzG0Rh94,209.04,0,209,val,train,train,train,7acbe848-613f-459d-b01f-7e3ded403918,3836130b-cdca-4ea2-93b7-b95ba5ec6896,80d610fe-7771-4226-aa9b-950944791698,760ba1cf-0943-3394-af88-30290a61b257,346ffc43-ebe8-4c1d-b167-dda5b09889b8,0.887468030690537,128
962,1784,Horace Parlan,In Copenhagen,Melancholia,studio,data/midi/studio/Horace Parlan/In Copenhagen/Melancholia.midi,data/audio/studio/Horace Parlan/In Copenhagen/Melancholia.mp3,https://www.youtube.com/watch?v=BqkB3Xl5T_c,241.512,0,241,train,train,train,train,,,,,,0.9217877094972068,161
963,1785,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart,You Took Advantage Of Me,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/You Took Advantage Of Me.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/You Took Advantage Of Me.mp3,https://www.youtube.com/watch?v=CboBW9OLiTA,291.456,0,291,train,test,train,train,fc5d4a04-3414-4284-ad82-47f5ebdeb25c,1ebff91a-54b7-4a2f-80e8-dc5d463a4464,dab1ad75-3ea3-4071-91c4-7a66475599d4,f41c6707-3bd0-4fd4-88ed-0af64062c7d6,f3765c5e-2aee-4545-8222-474ce9cc42b7,0.9525154457193292,206
964,1787,Oscar Peterson,1951,Whispering,studio,data/midi/studio/Oscar Peterson/1951/Whispering.midi,data/audio/studio/Oscar Peterson/1951/Whispering.mp3,https://www.youtube.com/watch?v=bZRB73CtDnA,110.712,0,110,train,train,train,val,979f65d9-3a1f-4986-a100-557f0e6af022,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,b2d33c1c-3380-3430-8208-4cf98909ecce,e65265c9-b1b2-4454-918d-e8fddabe1423,0.8205918618988902,190
965,1789,Dave McKenna,Dave McKenna -  Solo,Emaline,studio,data/midi/studio/Dave McKenna/Dave McKenna -  Solo/Emaline.midi,data/audio/studio/Dave McKenna/Dave McKenna -  Solo/Emaline.mp3,https://www.youtube.com/watch?v=uF5gzIcdJgE,234.624,0,234,train,train,train,train,,,,,,0.7922007582596137,97
966,1793,Dick Hyman,Broadway Songbook,Were Thine That Special Face,studio,data/midi/studio/Dick Hyman/Broadway Songbook/Were Thine That Special Face.midi,data/audio/studio/Dick Hyman/Broadway Songbook/Were Thine That Special Face.mp3,https://www.youtube.com/watch?v=V4uLobqUMBE,319.872,0,307,train,train,train,train,,,,,,0.8955637707948243,8
967,1795,George Shearing,Piano,You're My Everything,studio,data/midi/studio/George Shearing/Piano/You're My Everything.midi,data/audio/studio/George Shearing/Piano/You're My Everything.mp3,https://www.youtube.com/watch?v=t8RZgOf0bHE,259.464,0,259,train,train,train,train,52a9040e-b67a-41cd-b6a9-ec5781615693,b945ca22-e8da-4457-bf99-9ee56805a2e2,ef83af4c-4da9-47d1-b9bd-df9db18b28e9,57ed06a2-b92a-3a53-a98c-beee66317824,8574bb2c-f145-4313-8b1b-7bf8075090e5,0.9105022831050228,83
968,1797,George Cables,"You Don't Know Me, Vol. 2",Ana Marie,studio,"data/midi/studio/George Cables/You Don't Know Me, Vol. 2/Ana Marie.midi","data/audio/studio/George Cables/You Don't Know Me, Vol. 2/Ana Marie.mp3",https://www.youtube.com/watch?v=t1yXXPzLR20,320.832,0,320,train,train,train,val,7f93307a-be54-4f4b-a4f6-8213f34d320c,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,b3aebfa3-6f2d-4f02-961e-d8da92ea8682,87726e63-7585-48cc-b636-581f1b455ccc,0.9179826795720836,36
969,1798,Barry Harris,Listen To Barry Harris...Solo Piano (Reissue),Dancing In The Dark,studio,data/midi/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Dancing In The Dark.midi,data/audio/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Dancing In The Dark.mp3,https://www.youtube.com/watch?v=9uZchoVblkI,129.936,0,130,test,train,test,train,a4dfc33e-04f0-4978-844a-7df99b3a993e,ec8097ac-1e64-47ca-9d75-d5c3e118542b,413ad03f-d419-43f8-90e2-c24306b965fe,ca44120b-e02a-4c6c-b6c3-6bc90d505d5a,2ef98b17-86aa-4584-b30e-2dd7be06eac2,0.9030633655056652,68
970,1799,Duke Jordan,"Solo Master Pieces, Vol. 2",Midnite Bump,studio,"data/midi/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Midnite Bump.midi","data/audio/studio/Duke Jordan/Solo Master Pieces, Vol. 2/Midnite Bump.mp3",https://www.youtube.com/watch?v=dq46taQCCXY,167.208,0,167,test,train,test,train,,,,,,0.9385964912280702,176
971,1800,Oscar Peterson,Tracks (Remastered),Dancing on the Ceiling - Remastered,studio,data/midi/studio/Oscar Peterson/Tracks (Remastered)/Dancing on the Ceiling - Remastered.midi,data/audio/studio/Oscar Peterson/Tracks (Remastered)/Dancing on the Ceiling - Remastered.mp3,https://www.youtube.com/watch?v=ss8xhnk5mFE,306.024,0,306,train,train,train,train,91e04532-b736-4529-b913-c8cf97e03cd9,11115b3a-d426-4244-ad19-2efccd987cf9,ed801bdd-f057-41c0-94fb-76cb5676cd59,c46e792a-e1cd-465a-92dc-d0a89accac38,bcc3c57b-16be-477e-84f6-5f31beacefc7,0.865089046108807,21
972,1803,Dick Hyman,Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein,Some Enchanted Evening,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Some Enchanted Evening.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Some Enchanted Evening.mp3,https://www.youtube.com/watch?v=JcZQ4JdQSLk,179.928,0,180,train,train,train,train,f609f42d-c09d-44bf-98d3-afdd91d14612,f54bfec3-6668-4a6a-911a-a5673a205be1,dab1ad75-3ea3-4071-91c4-7a66475599d4,106d0eca-6654-4e6e-8e86-7e884a4d5b91,57a5963a-3785-45e2-a033-bee0cdc33576,0.928224500809498,89
973,1805,Horace Parlan,The Maestro,Alone Together,studio,data/midi/studio/Horace Parlan/The Maestro/Alone Together.midi,data/audio/studio/Horace Parlan/The Maestro/Alone Together.mp3,https://www.youtube.com/watch?v=tDQb58qyIS8,380.64,0,380,train,train,val,train,,,,,,0.9430595644187878,24
974,1809,Erroll Garner,Solo Time! The Erroll Garner Collection Vols. 4 & 5,These Foolish Things,studio,data/midi/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/These Foolish Things.midi,data/audio/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/These Foolish Things.mp3,https://www.youtube.com/watch?v=ajQhI4jHKwA,216.216,0,216,train,train,train,train,4550815d-2ddb-4c71-8f79-a5c10f3bd22a,e2552704-2654-42af-a3b3-299f7c00a136,75bd5186-9d89-4da9-95de-fce055c28895,a12af0cf-3499-3a4c-a7e9-aebd17ba0323,4aebf16b-110a-4cf6-a87e-0c5b3b46100d,0.9047328864513507,42
975,1810,Dick Hyman,Dick Hyman Plays Fats Waller,Squeeze Me,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Squeeze Me.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Squeeze Me.mp3,https://www.youtube.com/watch?v=ssxaiJPE0lw,376.128,0,376,train,train,train,train,10bc60aa-d4fa-411f-b149-dee101cd2167,ff90bf37-c8b8-4a3c-9c73-1c4a9cce25ad,dab1ad75-3ea3-4071-91c4-7a66475599d4,e7944dd5-1911-3cc8-ab4c-9dac16db6d8d,8c10f7ff-70a2-4ac7-8836-a41f77fb097d,0.9189925119128658,172
976,1811,Dave McKenna,Easy Street,Cat's Cradle,studio,data/midi/studio/Dave McKenna/Easy Street/Cat's Cradle.midi,data/audio/studio/Dave McKenna/Easy Street/Cat's Cradle.mp3,https://www.youtube.com/watch?v=zYARgIFaczA,193.944,0,194,train,train,train,train,36d8c821-b9fe-4e67-b2bd-4893e2d2535d,36e5a197-8351-4e22-a4e6-63f0f20862ef,a048dfa0-5ce1-40ca-bcdf-56f9d56b32ae,5ab45bed-7610-3049-be84-7f00ad82e1bf,3b760f7c-77ac-4a46-8554-1a76e0319c28,0.8949044585987261,243
977,1812,Dick Hyman,Dick Hyman Plays Duke Ellington,Prelude to a Kiss,studio,data/midi/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Prelude to a Kiss.midi,data/audio/studio/Dick Hyman/Dick Hyman Plays Duke Ellington/Prelude to a Kiss.mp3,https://www.youtube.com/watch?v=jb5l9AJVNC8,351.072,0,351,train,train,train,train,97ee0158-952c-4529-a408-9b6bdaf6629b,73223907-8faf-4ad2-b7a7-a80932b9b57d,dab1ad75-3ea3-4071-91c4-7a66475599d4,149fd4a9-46ca-3b3c-a477-ca342ef85a03,90338925-447d-4ba7-b43d-76b4600000c9,0.9299160150593688,112
978,1815,Bill Cunliffe,Playground Swing,Chim Chim Chir-Ee,studio,data/midi/studio/Bill Cunliffe/Playground Swing/Chim Chim Chir-Ee.midi,data/audio/studio/Bill Cunliffe/Playground Swing/Chim Chim Chir-Ee.mp3,https://www.youtube.com/watch?v=_flIBWdQehE,199.896,0,199,train,test,test,train,,,,,,0.9668117519042436,249
979,1816,Bill Cunliffe,Playground Swing,Over the Rainbow,studio,data/midi/studio/Bill Cunliffe/Playground Swing/Over the Rainbow.midi,data/audio/studio/Bill Cunliffe/Playground Swing/Over the Rainbow.mp3,https://www.youtube.com/watch?v=uthhyzC5NI8,249.552,0,249,train,val,val,train,,,,,,0.9560229445506692,249
980,1817,Jessica Williams,Solo Piano Compositions,Elbow Room - for John Coltrane,studio,data/midi/studio/Jessica Williams/Solo Piano Compositions/Elbow Room - for John Coltrane.midi,data/audio/studio/Jessica Williams/Solo Piano Compositions/Elbow Room - for John Coltrane.mp3,https://www.youtube.com/watch?v=1UBf_HCBEEg,326.016,0,326,train,train,train,train,,,,,,0.8820080615610113,208
981,1819,George Cables,You Don't Know Me Volume I,Lullaby,studio,data/midi/studio/George Cables/You Don't Know Me Volume I/Lullaby.midi,data/audio/studio/George Cables/You Don't Know Me Volume I/Lullaby.mp3,https://www.youtube.com/watch?v=4fdK5CYF2HM,347.376,0,347,train,val,train,train,5855e29a-6bb7-433f-804b-b746fed28a2d,59870feb-0aa5-42e6-adff-1e29e8ad3121,7d3aa1dd-5e8b-47f3-a65b-41d78c725ce3,a1606e2a-cd66-41f8-986a-61bb00c42708,af5fba04-8ecc-4ea8-a2e8-71a563807d03,0.922149673530889,198
982,1821,Art Tatum,"The Art Tatum Solo Masterpieces, Vol. 6",Boulevard Of Broken Dreams,studio,"data/midi/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Boulevard Of Broken Dreams.midi","data/audio/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 6/Boulevard Of Broken Dreams.mp3",https://www.youtube.com/watch?v=NS9KcYA4kNs,319.776,0,319,train,train,train,train,6510eac1-deef-48a4-9b45-457afd6a8ead,096dda47-78c8-4f4f-a130-b673dad90198,e073f6af-d696-4340-b847-e81fabc4d55b,2ad9d9f5-8c65-3f9a-846c-14d5cf237692,86ccfd6c-246f-4fa0-9d1a-023065c038c3,0.9122454832234012,225
983,1823,Duke Jordan,In Copenhagen,All the Things You Are,studio,data/midi/studio/Duke Jordan/In Copenhagen/All the Things You Are.midi,data/audio/studio/Duke Jordan/In Copenhagen/All the Things You Are.mp3,https://www.youtube.com/watch?v=-6y-Vc6PcT8,198.072,0,198,val,test,train,train,,,,,,0.8775906735751295,250
984,1824,Abdullah Ibrahim,Senzo,Blues For A Hip King,studio,data/midi/studio/Abdullah Ibrahim/Senzo/Blues For A Hip King.midi,data/audio/studio/Abdullah Ibrahim/Senzo/Blues For A Hip King.mp3,https://www.youtube.com/watch?v=sgaNsKbUN_4,362.976,0,363,train,train,train,train,,,,,,0.8660274682560248,81
985,1825,Horace Parlan,Musically Yours,Musically yours,studio,data/midi/studio/Horace Parlan/Musically Yours/Musically yours.midi,data/audio/studio/Horace Parlan/Musically Yours/Musically yours.mp3,https://www.youtube.com/watch?v=-dNm5S_IBcw,338.28,0,338,test,val,train,test,,,,,,0.931636578869488,229
986,1826,Erroll Garner,Soliloquy,Don't Take Your Love from Me,studio,data/midi/studio/Erroll Garner/Soliloquy/Don't Take Your Love from Me.midi,data/audio/studio/Erroll Garner/Soliloquy/Don't Take Your Love from Me.mp3,https://www.youtube.com/watch?v=x5nwxjl9_iA,457.032,0,457,train,train,val,train,1fe4d9ee-5920-4d6b-b176-da39d56feb65,4a9a2d8a-8d75-4ce7-9486-8d5d82e5f971,75bd5186-9d89-4da9-95de-fce055c28895,0f308815-bd1f-4fa3-9016-286c47cf090a,73e45246-bac1-4b75-a869-d8dd3f791202,0.8581651376146789,251
987,1828,Oscar Peterson,1951,Body And Soul,studio,data/midi/studio/Oscar Peterson/1951/Body And Soul.midi,data/audio/studio/Oscar Peterson/1951/Body And Soul.mp3,https://www.youtube.com/watch?v=qabYzjatHUg,203.376,0,203,train,train,train,test,673be139-e512-49a1-9a63-7a584d3ae444,716d857a-d921-4c5b-b12f-db98f1f04839,ed801bdd-f057-41c0-94fb-76cb5676cd59,8207254e-b901-3af0-b8a9-21b0216cd650,e7c1f81e-30e5-49bb-b2ce-07316223c4ec,0.8857576414480816,190
988,1829,Tete Montoliu,Solo Piano,Una Gitarra,studio,data/midi/studio/Tete Montoliu/Solo Piano/Una Gitarra.midi,data/audio/studio/Tete Montoliu/Solo Piano/Una Gitarra.mp3,https://www.youtube.com/watch?v=-_gwLZBPm-U,235.872,0,235,test,train,test,val,,,,,,0.9623213512343006,7
